id,rated,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,time_base,time_increment,game_duration_mins,rating_gap,avg_rating,rating_tier,time_control_category,opening_family,is_upset,white_wins,turns_zscore,is_draw
Zxf736Tp,True,71,resign,white,icelandicponzi,1934.0,alfiluz,1518,C44,Ponziani Opening: Jaenisch Counterattack,6,10.0,3.0,23.55,416.0,1726.0,Advanced,Rapid,Ponziani Opening,False,1,0.36641585034094204,0
bljrotq7,True,104,outoftime,black,call2jas,1754.0,icelandicponzi,1824,B01,Scandinavian Defense: Icelandic-Palme Gambit,6,5.0,10.0,27.33,-70.0,1789.0,Advanced,Blitz,Scandinavian Defense,False,0,1.4060170414146602,0
u3L5cZgL,True,56,resign,black,dsjoerg,1605.0,diversions1836,1521,C02,French Defense: Advance Variation #3,5,15.0,15.0,44.0,84.0,1563.0,Advanced,Classical,French Defense,True,0,-0.10613014560165712,0
BcehrrJr,True,39,resign,white,dsjoerg,1594.0,karakilicege,1608,B90,Sicilian Defense: Najdorf Variation,10,15.0,15.0,39.75,-14.0,1601.0,Advanced,Classical,Sicilian Defense,True,1,-0.6416822743366029,0
VOooXmA3,True,72,resign,white,quesada,1792.0,dsjoerg,1600,C00,French Defense: La Bourdonnais Variation,3,15.0,15.0,48.0,192.0,1696.0,Advanced,Classical,French Defense,False,1,0.3979189167371153,0
YCRbhsw4,True,136,mate,black,dsjoerg,1612.0,troxan,1561,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,15.0,15.0,64.0,51.0,1586.0,Advanced,Classical,Italian Game,True,0,2.4141151660922047,0
7yCsLqnd,True,65,mate,white,dsjoerg,1604.0,julio99100,1489,C02,French Defense: Advance Variation #2,7,15.0,15.0,46.25,115.0,1546.0,Advanced,Classical,French Defense,False,1,0.1773974519639024,0
6FDJ2Kmi,True,150,mate,black,dsjoerg,1615.0,funplay,1627,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line,11,15.0,15.0,67.5,-12.0,1621.0,Advanced,Classical,Italian Game,False,0,2.8551580956386307,0
CnSku0H1,False,90,mate,black,artgalai11,1498.0,chessatom,1579,A00,Kadas Opening,1,2.0,10.0,19.0,-81.0,1538.0,Advanced,Bullet,Kadas Opening,False,0,0.9649741118682343,0
toVqDBGO,True,14,resign,black,true_god,1178.0,madhatt3r,1744,A00,Van Geet Opening,1,5.0,10.0,12.33,-566.0,1461.0,Intermediate,Blitz,Van Geet Opening,False,0,-1.4292589342409348,0
emSHWbCo,True,93,resign,white,true_god,1099.0,nebdman,1132,A00,Saragossa Opening,1,5.0,10.0,25.5,-33.0,1116.0,Beginner,Blitz,Saragossa Opening,True,1,1.059483311056754,0
bwOMZMTM,False,23,outoftime,white,scrub_slayer,1500.0,true_god,1099,D00,Queen's Pawn Game: Mason Attack,3,5.0,8.0,13.07,401.0,1300.0,Intermediate,Blitz,Queen's Pawn Game,False,1,-1.1457313366753752,0
EBAZeafV,True,7,resign,white,amorim,1322.0,true_god,1142,C46,Four Knights Game: Italian Variation,7,20.0,3.0,40.35,180.0,1232.0,Intermediate,Classical,Four Knights Game,False,1,-1.6497803990141477,0
klpOz48E,True,32,resign,black,true_god,1202.0,niliss,1347,A06,Zukertort Opening: Reversed Mexican Defense,3,5.0,10.0,15.33,-145.0,1274.0,Intermediate,Blitz,Zukertort Opening,False,0,-0.8622037391098157,0
Wv6NzIC5,True,12,resign,black,true_god,1211.0,dicksy155,1804,A06,Zukertort Opening: Reversed Mexican Defense,3,30.0,8.0,61.6,-593.0,1508.0,Advanced,Classical,Zukertort Opening,False,0,-1.4922650670332813,0
oFmbwfWW,True,57,mate,white,akhmedov10,1366.0,true_god,1500,E00,Amar Opening,1,5.0,10.0,19.5,-134.0,1433.0,Intermediate,Blitz,Amar Opening,True,1,-0.07462707920548384,0
UyM93Q3c,False,42,resign,black,berder,2197.0,kalm-96,2116,B10,Caro-Kann Defense: Accelerated Panov Attack #2,4,11.0,10.0,29.0,81.0,2156.0,Master,Classical,Caro-Kann Defense,True,0,-0.547173075148083,0
8h1ZdMus,False,70,outoftime,black,kalm-96,2116.0,berder,2197,D02,Queen's Pawn Game: Zukertort Variation,3,11.0,10.0,33.67,-81.0,2156.0,Master,Classical,Queen's Pawn Game,False,0,0.33491278394476875,0
ecCUMZCo,True,65,outoftime,white,berder,2191.0,jpmolarin,2041,C01,French Defense: Exchange Variation,5,15.0,15.0,46.25,150.0,2116.0,Master,Classical,French Defense,False,1,0.1773974519639024,0
3NyrG7Qp,True,62,resign,black,jpmolarin,2048.0,berder,2184,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Pin Defense,12,15.0,15.0,45.5,-136.0,2116.0,Master,Classical,Sicilian Defense,False,0,0.08288825277538255,0
CRtUgeNG,True,44,mate,black,berder,2200.0,gammalgnu,2015,B72,Sicilian Defense: Dragon Variation |  Classical Variation #2,11,10.0,15.0,31.0,185.0,2108.0,Master,Rapid,Sicilian Defense,True,0,-0.48416694235573643,0
6Eu2GURG,True,35,resign,white,berder,2195.0,joseigal,1964,B33,Sicilian Defense: Open,8,8.0,8.0,20.67,231.0,2080.0,Expert,Rapid,Sicilian Defense,False,1,-0.767694539921296,0
VlU6tKkF,True,54,resign,black,klemi,1952.0,berder,2179,D43,Semi-Slav Defense,8,1.0,19.0,19.1,-227.0,2066.0,Expert,Bullet,Semi-Slav Defense,False,0,-0.16913627839400366,0
UzK55lrM,True,60,mate,black,nuprow,1964.0,berder,2169,B40,Sicilian Defense: French Variation,4,15.0,10.0,40.0,-205.0,2066.0,Expert,Classical,Sicilian Defense,False,0,0.01988211998303599,0
dowrYp3s,True,65,resign,white,nolletow,2258.0,berder,2177,D55,Queen's Gambit Declined: Modern Variation |  Normal Line,11,15.0,15.0,46.25,81.0,2218.0,Master,Classical,Queen's Gambit Declined,False,1,0.1773974519639024,0
7NaRbrlA,True,50,resign,black,aniruddha,2014.0,berder,2171,B42,Sicilian Defense: Kan Variation |  Modern Variation,9,10.0,5.0,24.17,-157.0,2092.0,Expert,Rapid,Sicilian Defense,False,0,-0.2951485439786968,0
nqzw4ong,False,86,resign,white,warhacker,1354.0,saitama_opm,1914,A00,Van't Kruijs Opening,1,25.0,5.0,57.17,-560.0,1634.0,Advanced,Classical,Van't Kruijs Opening,True,1,0.8389618462835412,0
i58SKQVw,False,54,resign,black,lance5500,2493.0,saitama_opm,1914,E10,Blumenfeld Countergambit Accepted,12,40.0,60.0,134.0,579.0,2204.0,Master,Classical,Blumenfeld Countergambit Accepted,True,0,-0.16913627839400366,0
86B2yzLA,True,51,mate,white,saitama_opm,1896.0,nevensiajvko,1910,C00,Rat Defense: Small Center Defense,4,120.0,0.0,240.0,-14.0,1903.0,Expert,Classical,Rat Defense,True,1,-0.2636454775825235,0
3h6A8XAi,True,64,resign,black,patoso9,1883.0,saitama_opm,1877,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9,15.0,0.0,30.0,6.0,1880.0,Expert,Classical,Queen's Gambit Declined,True,0,0.1458943855677291,0
mrNOpD5C,True,66,resign,black,isvok,2021.0,saitama_opm,1857,C01,French Defense: Exchange Variation,5,9.0,5.0,23.5,164.0,1939.0,Expert,Rapid,French Defense,True,0,0.20890051836007564,0
I5FbNn5o,True,52,mate,black,milojka,1954.0,saitama_opm,1831,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5,15.0,7.0,36.07,123.0,1892.0,Expert,Classical,Queen's Pawn Game,True,0,-0.23214241118635023,0
3hCqoDif,True,55,resign,white,saitama_opm,1803.0,deeena,1934,B08,Pirc Defense: Classical Variation |  Quiet System |  Czech Defense,12,11.0,11.0,32.08,-131.0,1868.0,Expert,Classical,Pirc Defense,True,1,-0.1376332119978304,0
9bsFtjkb,True,82,resign,black,zeljko54,1903.0,saitama_opm,1744,D55,Queen's Gambit Declined: Modern Variation |  Normal Line,11,30.0,9.0,72.3,159.0,1824.0,Expert,Classical,Queen's Gambit Declined,True,0,0.7129495806988481,0
glXTptxM,True,37,resign,white,saitama_opm,1713.0,alex1311,1848,D02,Queen's Pawn Game: Zukertort Variation,3,13.0,0.0,26.0,-135.0,1780.0,Advanced,Classical,Queen's Pawn Game,True,1,-0.7046884071289494,0
XWnrSf7z,True,16,resign,white,saitama_opm,1689.0,livia_dq1,1690,C41,Philidor Defense: Hanham Variation,6,14.0,0.0,28.0,-1.0,1690.0,Advanced,Classical,Philidor Defense,True,1,-1.3662528014485882,0
kyq4VRd7,True,48,resign,black,livia_dq1,1701.0,saitama_opm,1662,C00,French Defense: Knight Variation,3,14.0,0.0,28.0,39.0,1682.0,Advanced,Classical,French Defense,True,0,-0.35815467677104335,0
BrymSHwW,True,23,mate,white,saitama_opm,1629.0,livia_dq1,1713,C41,Philidor Defense #3,5,14.0,0.0,28.0,-84.0,1671.0,Advanced,Classical,Philidor Defense #3,True,1,-1.1457313366753752,0
c2q81sXi,True,36,resign,black,livia_dq1,1727.0,saitama_opm,1590,C21,Danish Gambit,5,14.0,0.0,28.0,137.0,1658.0,Advanced,Classical,Danish Gambit,True,0,-0.7361914735251227,0
onOXtg8y,True,23,mate,white,saitama_opm,1559.0,chairman,1577,D00,Queen's Pawn Game #2,3,5.0,20.0,17.67,-18.0,1568.0,Advanced,Blitz,Queen's Pawn Game #2,True,1,-1.1457313366753752,0
ZPCQzqJQ,True,42,resign,black,stas333333,1183.0,saitama_opm,1552,C45,Scotch Game: Classical Variation |  Intermezzo Variation,10,180.0,0.0,360.0,-369.0,1368.0,Intermediate,Classical,Scotch Game,False,0,-0.547173075148083,0
ARwCprA4,True,68,resign,black,rafael1998,1620.0,saitama_opm,1462,B00,King's Pawn Game: Nimzowitsch Defense,3,15.0,10.0,41.33,158.0,1541.0,Advanced,Classical,King's Pawn Game,True,0,0.2719066511524222,0
dfUEHFAv,True,151,mate,white,megamind20765,1788.0,saitama_opm,1473,A40,Horwitz Defense,2,60.0,0.0,120.0,315.0,1630.0,Advanced,Classical,Horwitz Defense,False,1,2.886661162034804,0
bvEPtMim,True,39,resign,black,saitama_opm,1487.0,megamind20765,1729,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9,60.0,0.0,120.0,-242.0,1608.0,Advanced,Classical,Italian Game,False,0,-0.6416822743366029,0
Wx0fd1NI,False,60,resign,white,stopwarplaychess,1288.0,saitama_opm,1487,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,20.0,5.0,45.0,-199.0,1388.0,Intermediate,Classical,Nimzowitsch Defense,True,1,0.01988211998303599,0
HXoYgqVr,False,60,resign,black,saitama_opm,1487.0,stopwarplaychess,1288,C40,King's Pawn Game: Damiano Defense,4,20.0,5.0,45.0,199.0,1388.0,Intermediate,Classical,King's Pawn Game,True,0,0.01988211998303599,0
OnWpsJCx,True,68,mate,black,lavivas,1603.0,saitama_opm,1429,B02,Alekhine Defense: Krejcik Variation,3,180.0,0.0,360.0,174.0,1516.0,Advanced,Classical,Alekhine Defense,True,0,0.2719066511524222,0
RzcEeUCp,True,66,draw,draw,saitama_opm,1431.0,kockica,1418,B02,Alekhine Defense,2,60.0,0.0,120.0,13.0,1424.0,Intermediate,Classical,Alekhine Defense,False,0,0.20890051836007564,1
OTOZg0z5,True,85,mate,white,kockica,1403.0,saitama_opm,1486,B02,Alekhine Defense,2,60.0,0.0,120.0,-83.0,1444.0,Intermediate,Classical,Alekhine Defense,True,1,0.8074587798873679,0
LcptRwMY,True,82,mate,black,sarthakmanna,1776.0,saitama_opm,1383,B10,Caro-Kann Defense: Masi Variation,4,15.0,0.0,30.0,393.0,1580.0,Advanced,Classical,Caro-Kann Defense,True,0,0.7129495806988481,0
HEEzH7sB,True,42,resign,black,saitama_opm,1402.0,vova72,1682,C45,Scotch Game,7,7.0,35.0,38.5,-280.0,1542.0,Advanced,Rapid,Scotch Game,False,0,-0.547173075148083,0
Y74Zg2A2,True,18,resign,white,vova72,1677.0,saitama_opm,1425,C50,Italian Game,5,7.0,35.0,24.5,252.0,1551.0,Advanced,Rapid,Italian Game,False,1,-1.3032466686562416,0
ouADHkUk,True,39,resign,white,desh355,1231.0,saitama_opm,1531,B20,Sicilian Defense: Bowdler Attack,3,16.0,10.0,38.5,-300.0,1381.0,Intermediate,Classical,Sicilian Defense,True,1,-0.6416822743366029,0
eoPFccWd,False,129,mate,white,ruddy323,1619.0,saitama_opm,1531,B29,Sicilian Defense: Nimzowitsch Variation |  Closed Variation,5,15.0,5.0,40.75,88.0,1575.0,Advanced,Classical,Sicilian Defense,False,1,2.193593701318992,0
N7WeIqUb,True,112,mate,black,bobcricket01,1678.0,saitama_opm,1395,B10,Caro-Kann Defense,2,25.0,0.0,50.0,283.0,1536.0,Advanced,Classical,Caro-Kann Defense,True,0,1.6580415725840465,0
ATaUGRev,True,18,resign,black,seifca90,1459.0,david2009,1499,C20,King's Pawn Game: Leonardis Variation,3,5.0,8.0,12.4,-40.0,1479.0,Intermediate,Blitz,King's Pawn Game,False,0,-1.3032466686562416,0
KTgEAGkT,True,55,mate,white,seifca90,1409.0,hpflier,1507,A46,Yusupov-Rubinstein System,5,5.0,8.0,17.33,-98.0,1458.0,Intermediate,Blitz,Yusupov-Rubinstein System,True,1,-0.1376332119978304,0
eXnpeKLs,True,101,mate,white,seifca90,1353.0,adkinley,1406,D00,Queen's Pawn Game,2,5.0,8.0,23.47,-53.0,1380.0,Intermediate,Blitz,Queen's Pawn Game,True,1,1.3115078422261404,0
pZSiSiS9,True,95,resign,white,seifca90,1284.0,kaoruko,1373,D00,Queen's Pawn Game #3,4,5.0,8.0,22.67,-89.0,1328.0,Intermediate,Blitz,Queen's Pawn Game #3,True,1,1.1224894438491007,0
wlmlDVD1,True,63,mate,white,seifca90,1194.0,they2aproblem,1449,A46,Yusupov-Rubinstein System,5,5.0,8.0,18.4,-255.0,1322.0,Intermediate,Blitz,Yusupov-Rubinstein System,True,1,0.11439131917155583,0
p62Rlx11,True,13,outoftime,white,rest,1376.0,seifca90,1248,C40,King's Pawn Game: McConnell Defense,4,9.0,17.0,21.68,128.0,1312.0,Intermediate,Rapid,King's Pawn Game,False,1,-1.460762000637108,0
0sZPkUPL,True,60,mate,black,seifca90,1340.0,rest,1366,D00,Queen's Pawn Game #2,3,9.0,17.0,35.0,-26.0,1353.0,Intermediate,Rapid,Queen's Pawn Game #2,False,0,0.01988211998303599,0
L5Fsi5vf,True,36,outoftime,black,seifca90,1500.0,mscarokann,1707,A46,Yusupov-Rubinstein System,5,2.0,10.0,10.0,-207.0,1604.0,Advanced,Bullet,Yusupov-Rubinstein System,False,0,-0.7361914735251227,0
r45jGqaj,True,42,mate,black,cocomo,1269.0,seifca90,1162,C41,Philidor Defense #2,4,10.0,10.0,27.0,107.0,1216.0,Intermediate,Rapid,Philidor Defense #2,True,0,-0.547173075148083,0
cg8n094x,True,58,mate,black,seifca90,1500.0,cocomo,1258,D00,Queen's Pawn Game #2,3,10.0,10.0,29.67,242.0,1379.0,Intermediate,Rapid,Queen's Pawn Game #2,True,0,-0.043124012809310566,0
6CIZ0IkM,True,124,draw,draw,lilbigjay,1020.0,lightfoot,1228,A00,Grob Opening,1,15.0,2.0,34.13,-208.0,1124.0,Beginner,Classical,Grob Opening,False,0,2.0360783693381257,1
sZZPYmsS,True,16,mate,black,lilbigjay,1027.0,alevipj,1478,A00,Van Geet Opening,1,40.0,10.0,82.67,-451.0,1252.0,Intermediate,Classical,Van Geet Opening,False,0,-1.3662528014485882,0
dF0DIm4P,True,43,resign,white,marckflow,1281.0,lilbigjay,1047,A40,Polish Defense,2,10.0,0.0,20.0,234.0,1164.0,Beginner,Rapid,Polish Defense,False,1,-0.5156700087519097,0
AhL3ezF1,True,14,mate,black,lilbigjay,1072.0,marckflow,1276,A00,Van Geet Opening: Reversed Nimzowitsch,2,10.0,0.0,20.0,-204.0,1174.0,Beginner,Rapid,Van Geet Opening,False,0,-1.4292589342409348,0
Ev2V6lc9,True,39,mate,white,lightfoot,1226.0,lilbigjay,1112,B00,King's Pawn,1,15.0,2.0,31.3,114.0,1169.0,Beginner,Classical,King's Pawn,False,1,-0.6416822743366029,0
OTpEjib9,False,40,mate,black,lilbigjay,1112.0,lightfoot,1239,A03,Bird Opening: Dutch Variation,2,30.0,10.0,66.67,-127.0,1176.0,Beginner,Classical,Bird Opening,False,0,-0.6101792079404296,0
hkkLApVi,True,7,mate,white,lightfoot,1230.0,lilbigjay,1170,B00,Caro-Kann Defense: Hillbilly Attack,3,7.0,3.0,14.35,60.0,1200.0,Beginner,Rapid,Caro-Kann Defense,False,1,-1.6497803990141477,0
hqe8otnu,True,38,mate,black,lilbigjay,1269.0,lightfoot,1219,A04,Zukertort Opening: Black Mustang Defense,2,7.0,3.0,15.9,50.0,1244.0,Intermediate,Rapid,Zukertort Opening,True,0,-0.6731853407327761,0
ptk23P17,True,19,mate,white,chessirecat,1396.0,lilbigjay,1379,B00,Nimzowitsch Defense |  Declined Variation,3,10.0,10.0,23.17,17.0,1388.0,Intermediate,Rapid,Nimzowitsch Defense |  Declined Variation,False,1,-1.2717436022600683,0
WtEenWvM,True,56,resign,black,adatene,1560.0,biv64,1601,C41,Philidor Defense #3,5,10.0,0.0,20.0,-41.0,1580.0,Advanced,Rapid,Philidor Defense #3,False,0,-0.10613014560165712,0
E8Wvq1k4,True,24,resign,black,adatene,1570.0,ulafec_007,1587,C44,Scotch Game,5,10.0,0.0,20.0,-17.0,1578.0,Advanced,Rapid,Scotch Game,False,0,-1.114228270279202,0
Wt2JZmTJ,True,53,mate,white,seyysd,1581.0,adatene,1581,B21,Sicilian Defense: Smith-Morra Gambit #2,3,10.0,0.0,20.0,0.0,1581.0,Advanced,Rapid,Sicilian Defense,False,1,-0.20063934479017695,0
kCuv6768,True,36,resign,black,adatene,1590.0,sped112,1614,C50,Giuoco Piano,6,10.0,0.0,20.0,-24.0,1602.0,Advanced,Rapid,Giuoco Piano,False,0,-0.7361914735251227,0
TNYLPHQW,True,47,mate,white,adatene,1595.0,longcar,1539,C46,Four Knights Game: Italian Variation,7,10.0,0.0,20.0,56.0,1567.0,Advanced,Rapid,Four Knights Game,False,1,-0.38965774316721663,0
gjgsuuft,True,38,mate,black,imansoltani40,1494.0,adatene,1587,D10,Slav Defense,4,10.0,0.0,20.0,-93.0,1540.0,Advanced,Rapid,Slav Defense,False,0,-0.6731853407327761,0
ShrGLi79,True,66,mate,black,freid1982,1504.0,adatene,1578,B20,Sicilian Defense: Bowdler Attack,3,10.0,0.0,20.0,-74.0,1541.0,Advanced,Rapid,Sicilian Defense,False,0,0.20890051836007564,0
1IxL2ePi,True,69,resign,black,adatene,1589.0,positive_by,1573,C44,Scotch Game,5,10.0,0.0,20.0,16.0,1581.0,Advanced,Rapid,Scotch Game,True,0,0.30340971754859547,0
vvcxPJA2,True,78,mate,black,bruno707,1557.0,adatene,1569,A00,Creepy Crawly Formation: Classical Defense,4,10.0,0.0,20.0,-12.0,1563.0,Advanced,Rapid,Creepy Crawly Formation,False,0,0.586937315114155,0
HZVio7jY,True,46,resign,black,adatene,1576.0,bhuvi0372,1683,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,10.0,0.0,20.0,-107.0,1630.0,Advanced,Rapid,Scandinavian Defense,False,0,-0.4211608095633899,0
WeRnOFes,True,42,mate,black,adatene,1588.0,maxsfo,1554,C55,Italian Game: Anti-Fried Liver Defense,6,10.0,0.0,20.0,34.0,1571.0,Advanced,Rapid,Italian Game,True,0,-0.547173075148083,0
nRUTyx0m,True,58,resign,black,maxsfo,1564.0,adatene,1578,B20,Sicilian Defense: Bowdler Attack,3,10.0,0.0,20.0,-14.0,1571.0,Advanced,Rapid,Sicilian Defense,False,0,-0.043124012809310566,0
OFXIXFIk,True,56,resign,black,adatene,1588.0,agremond,1595,C44,Scotch Game,5,10.0,0.0,20.0,-7.0,1592.0,Advanced,Rapid,Scotch Game,False,0,-0.10613014560165712,0
zd5p6Biq,True,75,outoftime,white,jovaneli,1561.0,adatene,1589,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,10.0,0.0,20.0,-28.0,1575.0,Advanced,Rapid,Sicilian Defense,True,1,0.4924281159256352,0
jIam1CPA,True,27,resign,white,abdoulrhman,1515.0,adatene,1602,D00,Queen's Pawn Game #2,3,10.0,0.0,20.0,-87.0,1558.0,Advanced,Rapid,Queen's Pawn Game #2,True,1,-1.0197190710906823,0
SZB16KyN,True,21,resign,white,maarsoo,1604.0,adatene,1613,B30,Sicilian Defense: Old Sicilian,4,10.0,0.0,20.0,-9.0,1608.0,Advanced,Rapid,Sicilian Defense,True,1,-1.2087374694677218,0
3zPdO0ee,True,71,mate,white,adatene,1603.0,fjpadron,1609,C51,Italian Game: Evans Gambit Declined,8,10.0,0.0,20.0,-6.0,1606.0,Advanced,Rapid,Italian Game,True,1,0.36641585034094204,0
qHLYFK5b,True,73,mate,white,grandaddypurp,1614.0,adatene,1613,B21,Sicilian Defense: Smith-Morra Gambit #2,3,10.0,0.0,20.0,1.0,1614.0,Advanced,Rapid,Sicilian Defense,False,1,0.4294219831332886,0
HN2eTv6l,True,84,outoftime,black,adatene,1630.0,havidrc,1420,B07,Pirc Defense #5,3,10.0,0.0,20.0,210.0,1525.0,Advanced,Rapid,Pirc Defense #5,True,0,0.7759557134911946,0
19TT4sOw,True,62,resign,black,osolorio,1564.0,adatene,1621,B50,Sicilian Defense,4,10.0,0.0,20.0,-57.0,1592.0,Advanced,Rapid,Sicilian Defense,False,0,0.08288825277538255,0
e0GBeUwW,True,25,mate,white,adatene,1611.0,noe1994,1443,C45,Scotch Game,7,10.0,0.0,20.0,168.0,1527.0,Advanced,Rapid,Scotch Game,False,1,-1.0827252038830286,0
KkSRbUPQ,True,100,resign,black,johnnybravo2,1602.0,adatene,1611,B54,Sicilian Defense #2,6,10.0,0.0,20.0,-9.0,1606.0,Advanced,Rapid,Sicilian Defense #2,False,0,1.280004775829967,0
nG0H6mnr,True,56,mate,black,josueambriz,1528.0,adatene,1603,B30,Sicilian Defense: Old Sicilian,4,10.0,0.0,20.0,-75.0,1566.0,Advanced,Rapid,Sicilian Defense,False,0,-0.10613014560165712,0
10n7m2Yb,True,23,mate,white,gloriam87,1559.0,adatene,1615,B20,Sicilian Defense: Staunton-Cochrane Variation,3,10.0,0.0,20.0,-56.0,1587.0,Advanced,Rapid,Sicilian Defense,True,1,-1.1457313366753752,0
L75z6rNu,True,36,resign,black,adatene,1626.0,bayaw,1612,A04,Zukertort Opening: Queenside Fianchetto Variation,2,10.0,0.0,20.0,14.0,1619.0,Advanced,Rapid,Zukertort Opening,True,0,-0.7361914735251227,0
1KRUjwfk,True,92,outoftime,black,adatene,1637.0,zsocesz,1630,C42,Russian Game: Three Knights Game,5,10.0,0.0,20.0,7.0,1634.0,Advanced,Rapid,Russian Game,True,0,1.0279802446605808,0
HOBJLqgZ,True,51,resign,white,kantcantkent,1738.0,adatene,1645,D00,Queen's Pawn Game,2,10.0,0.0,20.0,93.0,1692.0,Advanced,Rapid,Queen's Pawn Game,False,1,-0.2636454775825235,0
lwiI674Z,True,61,resign,white,adatene,1640.0,xaplu,1436,B00,Owen Defense,2,10.0,0.0,20.0,204.0,1538.0,Advanced,Rapid,Owen Defense,False,1,0.05138518637920927,0
XJEo8eAc,True,65,resign,white,qazswxdecfr,1755.0,adatene,1647,B54,Sicilian Defense #2,6,10.0,0.0,20.0,108.0,1701.0,Advanced,Rapid,Sicilian Defense #2,False,1,0.1773974519639024,0
ccBqPTck,True,33,resign,black,pulp_fiction,1365.0,adatene,1653,D00,Queen's Pawn Game,2,10.0,0.0,20.0,-288.0,1509.0,Advanced,Rapid,Queen's Pawn Game,False,0,-0.8307006727136425,0
ZytLJjpW,True,71,resign,white,fabio18,1645.0,adatene,1664,B23,Sicilian Defense: Closed Variation,3,10.0,0.0,20.0,-19.0,1654.0,Advanced,Rapid,Sicilian Defense,True,1,0.36641585034094204,0
Qp6HUC6i,True,49,outoftime,white,adatene,1653.0,racingcbav,1684,C44,Scotch Game,5,10.0,0.0,20.0,-31.0,1668.0,Advanced,Rapid,Scotch Game,True,1,-0.32665161037487006,0
sIub43Gy,True,50,resign,black,adatene,1641.0,semis,1638,C45,Scotch Game,7,10.0,0.0,20.0,3.0,1640.0,Advanced,Rapid,Scotch Game,True,0,-0.2951485439786968,0
YZ8SFytU,True,24,resign,white,adatene,1621.0,alex_anaua,1738,B90,Sicilian Defense: Najdorf Variation,10,10.0,0.0,20.0,-117.0,1680.0,Advanced,Rapid,Sicilian Defense,True,1,-1.114228270279202,0
tOqNU3JX,True,57,resign,white,aref1234,1620.0,adatene,1632,A00,Hungarian Opening,1,10.0,0.0,20.0,-12.0,1626.0,Advanced,Rapid,Hungarian Opening,True,1,-0.07462707920548384,0
p7wXmHUk,True,23,resign,white,adatene,1623.0,arno75paris,1566,C41,Philidor Defense #3,5,10.0,0.0,20.0,57.0,1594.0,Advanced,Rapid,Philidor Defense #3,False,1,-1.1457313366753752,0
3R0FTYSJ,True,66,resign,black,adatene,1634.0,kerilka,1619,C44,Scotch Game,5,10.0,0.0,20.0,15.0,1626.0,Advanced,Rapid,Scotch Game,True,0,0.20890051836007564,0
ue19ST3i,True,93,resign,white,sndjones008,1640.0,adatene,1644,D02,Queen's Pawn Game: Zukertort Variation,3,10.0,0.0,20.0,-4.0,1642.0,Advanced,Rapid,Queen's Pawn Game,True,1,1.059483311056754,0
h4pZriXb,True,83,outoftime,white,halonite,1581.0,adatene,1657,D00,Blackmar-Diemer Gambit: Ryder Gambit,9,10.0,0.0,20.0,-76.0,1619.0,Advanced,Rapid,Blackmar-Diemer Gambit,True,1,0.7444526470950213,0
bEvA3qPb,False,71,resign,white,elgranmaestro,2006.0,easydoor,1906,C41,Philidor Defense: Exchange Variation,8,15.0,12.0,44.2,100.0,1956.0,Expert,Classical,Philidor Defense,False,1,0.36641585034094204,0
GtLnX9jb,True,62,mate,black,easydoor,1906.0,elgranmaestro,2006,C01,French Defense: Exchange Variation,5,15.0,12.0,42.4,-100.0,1956.0,Expert,Classical,French Defense,False,0,0.08288825277538255,0
